Frank-Hertz Experiment		
		
Vr(V)= 4.5		
Cathode Heater Current (mA) = 0		
		 
Va(V)_1	Ia(E-12 A)_1	T(c)_1
20.25	41.13	171.55
20.30	48.57	171.56
20.35	53.36	171.56
20.40	59.16	171.55
20.45	65.51	171.55
20.50	69.99	171.56
20.55	72.75	171.56
20.60	75.44	171.56
20.65	76.91	171.56
20.70	77.11	171.56
20.75	76.61	171.56
20.80	75.69	171.56
20.85	73.87	171.57
20.90	72.00	171.57
20.95	69.93	171.56
21.00	68.43	171.56
21.05	66.25	171.56
21.10	63.97	171.56
21.15	61.36	171.57
21.20	58.87	171.57
21.25	56.67	171.57
21.30	53.46	171.57
21.35	49.52	171.57
21.40	45.95	171.57
21.45	42.18	171.56
21.50	39.36	171.56
21.55	36.17	171.58
21.60	32.72	171.58
21.65	30.26	171.57
21.70	27.97	171.57
21.75	25.34	171.57
21.80	23.35	171.57
21.85	21.03	171.57
21.90	19.00	171.57
21.95	17.60	171.57
22.00	16.01	171.57
22.05	14.15	171.58
22.10	12.63	171.58
22.15	11.24	171.58
22.20	9.88	171.58
22.25	8.96	171.58
22.30	8.30	171.58
22.35	7.45	171.58
22.40	6.79	171.58
22.45	6.05	171.58
22.50	5.32	171.58
22.55	5.04	171.59
22.60	4.51	171.59
22.65	4.07	171.59
22.70	3.65	171.59
22.75	3.47	171.59
22.80	3.13	171.59
22.85	2.74	171.60
22.90	2.45	171.60
22.95	2.07	171.59
23.00	2.04	171.59
23.05	1.88	171.60
23.10	1.65	171.60
23.15	1.49	171.60
23.20	1.41	171.60
23.25	1.27	171.60
23.30	1.17	171.60
23.35	0.87	171.60
23.40	0.86	171.60
23.45	0.96	171.60
23.50	0.67	171.60
23.55	0.63	171.60
23.60	0.54	171.61
23.65	0.42	171.61
23.70	0.52	171.61
23.75	0.53	171.61
23.80	0.30	171.61
23.85	0.36	171.61
23.90	0.24	171.61
23.95	0.29	171.61
24.00	0.23	171.61
24.05	0.20	171.61
24.10	0.15	171.62
24.15	0.22	171.62
24.20	0.25	171.62
24.25	0.48	171.62
24.30	0.55	171.62
24.35	0.95	171.62
24.40	1.18	171.62
24.45	1.70	171.62
24.50	2.20	171.63
24.55	3.10	171.63
24.60	4.55	171.63
24.65	6.48	171.63
24.70	8.55	171.63
24.75	10.49	171.63
24.80	13.99	171.63
24.85	18.16	171.63
24.90	22.88	171.63
24.95	26.88	171.63
25.00	32.67	171.63
25.05	39.14	171.63
25.10	46.41	171.64
25.15	53.54	171.64
25.20	58.99	171.64
25.25	65.22	171.64
25.30	72.34	171.64
25.35	77.79	171.64
25.40	83.19	171.64
25.45	86.52	171.64
25.50	90.11	171.64
25.55	93.51	171.64
25.60	95.80	171.65
25.65	97.43	171.65
25.70	99.36	171.64
25.75	100.99	171.64
25.80	102.54	171.64
25.85	103.35	171.65
25.90	103.79	171.65
25.95	104.00	171.65
26.00	103.43	171.65
26.05	102.18	171.65
26.10	99.88	171.65
26.15	97.87	171.65
26.20	94.53	171.65
26.25	90.43	171.65
26.30	86.59	171.65
26.35	83.25	171.65
26.40	79.24	171.65
26.45	74.83	171.66
26.50	70.42	171.66
26.55	66.73	171.66
26.60	63.69	171.66
26.65	60.32	171.66
26.70	56.07	171.66
26.75	52.76	171.66
26.80	50.16	171.66
